Cotista,Ano,Mes,Dia,Operação,Cheque,Cotas,Valor
"002420","2005","01","15","11",,14,39.2000
"002420","2005","01","15","51",,14,39.2000
"002420","2004","12","15","11",,14,42.0000
"002420","2004","12","15","51",,14,42.0000
"002420","2004","11","15","11",,14,35.0000
"002420","2004","11","15","51",,14,35.0000
"002420","2004","10","15","11",,14,30.8000
"002420","2004","10","15","51",,14,30.8000
"002420","2004","09","15","11",,14,30.8000
"002420","2004","09","15","51",,14,30.8000
"002420","2004","08","15","11",,14,30.8000
"002420","2004","08","15","51",,14,30.8000
"002420","2004","07","15","11",,14,30.8000
"002420","2004","07","15","51",,14,30.8000
"002420","2004","06","15","11",,14,28.0000
"002420","2004","06","15","51",,14,28.0000
"002420","2004","05","15","11",,14,28.0000
"002420","2004","05","15","51",,14,28.0000
"002420","2004","04","15","11",,14,28.0000
"002420","2004","04","15","51",,14,28.0000
"002870","2005","08",,"11",,4,8.0000
"002870","2005","07",,"11",,4,8.0000
"002870","2005","06",,"11",,4,10.0000
"002870","2005","05","15","51",,4,65.6000
"002870","2005","04",,"11",,4,10.0000
"002870","2005","05",,"11",,4,10.0000
"002870","2005","02",,"11",,4,11.2000
"002870","2005","03",,"11",,4,11.2000
"002870","2004","12",,"11",,4,12.0000
"002870","2005","01",,"11",,4,11.2000
"002870","2004","11",,"11",,4,10.0000
"002870","2004","11","15","51",,4,53.2000
"002870","2004","09",,"11",,4,8.8000
"002870","2004","10",,"11",,4,8.8000
"002870","2004","07",,"11",,4,8.8000
"002870","2004","08",,"11",,4,8.8000
"002870","2004","05","15","51",,4,16.0000
"002870","2004","06",,"11",,4,8.0000
"002870","2004","04",,"11",,4,8.0000
"002870","2004","05",,"11",,4,8.0000
"002890","2005","08",,"11",,2,4.0000
"002890","2005","07",,"11",,2,4.0000
"002890","2005","06",,"11",,2,5.0000
"002890","2005","05","15","51",,2,32.8000
"002890","2005","04",,"11",,2,5.0000
"002890","2005","05",,"11",,2,5.0000
"002890","2005","02",,"11",,2,5.6000
"002890","2005","03",,"11",,2,5.6000
"002890","2004","12",,"11",,2,6.0000
"002890","2005","01",,"11",,2,5.6000
"002890","2004","11",,"11",,2,5.0000
"002890","2004","11","15","51",,2,26.6000
"002890","2004","09",,"11",,2,4.4000
"002890","2004","10",,"11",,2,4.4000
"002890","2004","07",,"11",,2,4.4000
"002890","2004","08",,"11",,2,4.4000
"002890","2004","05","15","51",,2,8.0000
"002890","2004","06",,"11",,2,4.0000
"002890","2004","04",,"11",,2,4.0000
"002890","2004","05",,"11",,2,4.0000
"002910","2005","08",,"11",,4,8.0000
"002910","2005","07",,"11",,4,8.0000
"002910","2005","06",,"11",,4,10.0000
"002910","2005","05","15","51",,4,65.6000
"002910","2005","04",,"11",,4,10.0000
"002910","2005","05",,"11",,4,10.0000
"002910","2005","02",,"11",,4,11.2000
"002910","2005","03",,"11",,4,11.2000
"002910","2004","12",,"11",,4,12.0000
"002910","2005","01",,"11",,4,11.2000
"002910","2004","11",,"11",,4,10.0000
"002910","2004","11","15","51",,4,53.2000
"002910","2004","09",,"11",,4,8.8000
"002910","2004","10",,"11",,4,8.8000
"002910","2004","07",,"11",,4,8.8000
"002910","2004","08",,"11",,4,8.8000
"002910","2004","05","15","51",,4,16.0000
"002910","2004","06",,"11",,4,8.0000
"002910","2004","04",,"11",,4,8.0000
"002910","2004","05",,"11",,4,8.0000
"002990","2005","03",,"11",,2,5.6000
"002990","2005","02",,"11",,2,5.6000
"002990","2005","01",,"11",,2,5.6000
"002990","2004","12",,"11",,2,6.0000
"002990","2004","11",,"11",,2,5.0000
"002990","2004","10",,"11",,2,4.4000
"002990","2004","09",,"11",,2,4.4000
"002990","2004","08",,"11",,2,4.4000
"002990","2004","07",,"11",,2,4.4000
"002990","2004","07",,"51",,2,4.4000
"002990","2004","06",,"11",,2,4.0000
"002990","2004","06",,"51",,2,4.0000
"002990","2004","05",,"11",,2,4.0000
"002990","2004","05",,"51",,2,4.0000
"002990","2004","04",,"11",,2,4.0000
"002990","2004","04",,"51",,2,4.0000
"003260","2005","08",,"11",,4,8.0000
"003260","2005","07",,"11",,4,8.0000
"003260","2005","06",,"11",,4,10.0000
"003260","2005","05","15","51",,4,65.6000
"003260","2005","04",,"11",,4,10.0000
"003260","2005","05",,"11",,4,10.0000
"003260","2005","02",,"11",,4,11.2000
"003260","2005","03",,"11",,4,11.2000
"003260","2004","12",,"11",,4,12.0000
"003260","2005","01",,"11",,4,11.2000
"003260","2004","11",,"11",,4,10.0000
"003260","2004","11","15","51",,4,53.2000
"003260","2004","09",,"11",,4,8.8000
"003260","2004","10",,"11",,4,8.8000
"003260","2004","07",,"11",,4,8.8000
"003260","2004","08",,"11",,4,8.8000
"003260","2004","05","15","51",,4,16.0000
"003260","2004","06",,"11",,4,8.0000
"003260","2004","04",,"11",,4,8.0000
"003260","2004","05",,"11",,4,8.0000
"003470","2005","08",,"11",,2,4.0000
"003470","2005","07",,"11",,2,4.0000
"003470","2005","06",,"11",,2,5.0000
"003470","2005","05","15","51",,2,32.8000
"003470","2005","04",,"11",,2,5.0000
"003470","2005","05",,"11",,2,5.0000
"003470","2005","02",,"11",,2,5.6000
"003470","2005","03",,"11",,2,5.6000
"003470","2004","12",,"11",,2,6.0000
"003470","2005","01",,"11",,2,5.6000
"003470","2004","11",,"11",,2,5.0000
"003470","2004","11","15","51",,2,26.6000
"003470","2004","09",,"11",,2,4.4000
"003470","2004","10",,"11",,2,4.4000
"003470","2004","07",,"11",,2,4.4000
"003470","2004","08",,"11",,2,4.4000
"003470","2004","05","15","51",,2,8.0000
"003470","2004","06",,"11",,2,4.0000
"003470","2004","04",,"11",,2,4.0000
"003470","2004","05",,"11",,2,4.0000
"003560","2005","03","15","11",,1200,3360.0000
"003560","2005","03","15","71",,1200,458.6500
"003560","2005","03","15","51",,1200,2901.3500
"003560","2005","02","15","11",,1200,3360.0000
"003560","2005","02","15","71",,1200,458.6500
"003560","2005","02","15","51",,1200,2901.3500
"003560","2005","01","15","11",,1200,3360.0000
"003560","2005","01","15","71",,1200,458.6500
"003560","2005","01","15","51",,1200,2901.3500
"003560","2004","12","15","11",,1200,3600.0000
"003560","2004","12","15","71",,1200,566.9200
"003560","2004","12","15","51",,1200,3033.0800
"003560","2004","11","15","11",,1200,3000.0000
"003560","2004","11","15","71",,1200,401.9200
"003560","2004","11","15","51",,1200,2598.0800
"003560","2004","10","15","11",,1200,2640.0000
"003560","2004","10","15","71",,1200,302.9200
"003560","2004","10","15","51",,1200,2337.0800
"003560","2004","09","15","11",,1200,2640.0000
"003560","2004","09","15","71",,1200,302.9200
"003560","2004","09","15","51",,1200,2337.0800
"003560","2004","08","15","11",,1200,2640.0000
"003560","2004","08","15","71",,1200,302.9200
"003560","2004","08","15","51",,1200,2337.0800
"003560","2004","07","15","11",,1200,2640.0000
"003560","2004","07","15","71",,1200,302.9200
"003560","2004","07","15","51",,1200,2337.0800
"003560","2004","06","15","11",,1200,2400.0000
"003560","2004","06","15","71",,1200,236.9200
"003560","2004","06","15","51",,1200,2163.0800
"003560","2004","05","15","11",,1200,2400.0000
"003560","2004","05","15","71",,1200,236.9200
"003560","2004","05","15","51",,1200,2163.0800
"003560","2004","04","15","11",,1200,2400.0000
"003560","2004","04","15","71",,1200,236.9200
"003560","2004","04","15","51",,1200,2163.0800
"003870","2005","03","15","11",,17,47.6000
"003870","2005","03","15","51",,17,47.6000
"003870","2005","02","15","11",,17,47.6000
"003870","2005","02","15","51",,17,47.6000
"003870","2005","01","15","11",,17,47.6000
"003870","2005","01","15","51",,17,47.6000
"003870","2004","12","15","11",,17,51.0000
"003870","2004","12","15","51",,17,51.0000
"003870","2004","11","15","11",,17,42.5000
"003870","2004","11","15","51",,17,42.5000
"003870","2004","10","15","11",,17,37.4000
"003870","2004","10","15","51",,17,37.4000
"003870","2004","09","15","11",,17,37.4000
"003870","2004","09","15","51",,17,37.4000
"003870","2004","08","15","11",,17,37.4000
"003870","2004","08","15","51",,17,37.4000
"003870","2004","07","15","11",,17,37.4000
"003870","2004","07","15","51",,17,37.4000
"003870","2004","06","15","11",,17,34.0000
"003870","2004","06","15","51",,17,34.0000
"003870","2004","05","15","11",,17,34.0000
"003870","2004","05","15","51",,17,34.0000
"003870","2004","04","15","11",,17,34.0000
"003870","2004","04","15","51",,17,34.0000
"004050","2005","03","15","11",,14,39.2000
"004050","2005","03","15","51",,14,39.2000
"004050","2005","02","15","11",,14,39.2000
"004050","2005","02","15","51",,14,39.2000
"004050","2005","01","15","11",,14,39.2000
"004050","2005","01","15","51",,14,39.2000
"004050","2004","12","15","11",,14,42.0000
"004050","2004","12","15","51",,14,42.0000
"004050","2004","11","15","11",,14,35.0000
"004050","2004","11","15","51",,14,35.0000
"004050","2004","10","15","11",,14,30.8000
"004050","2004","10","15","51",,14,30.8000
"004050","2004","09","15","11",,14,30.8000
"004050","2004","09","15","51",,14,30.8000
"004050","2004","08","15","11",,14,30.8000
"004050","2004","08","15","51",,14,30.8000
"004050","2004","07","15","11",,14,30.8000
"004050","2004","07","15","51",,14,30.8000
"004050","2004","06","15","11",,14,28.0000
"004050","2004","06","15","51",,14,28.0000
"004050","2004","05","15","11",,14,28.0000
"004050","2004","05","15","51",,14,28.0000
"004050","2004","04","15","11",,14,28.0000
"004050","2004","04","15","51",,14,28.0000
"004310","2005","08",,"11",,2,4.0000
"004310","2005","07",,"11",,2,4.0000
"004310","2005","06",,"11",,2,5.0000
"004310","2005","05","15","51",,2,32.8000
"004310","2005","04",,"11",,2,5.0000
"004310","2005","05",,"11",,2,5.0000
"004310","2005","02",,"11",,2,5.6000
"004310","2005","03",,"11",,2,5.6000
"004310","2004","12",,"11",,2,6.0000
"004310","2005","01",,"11",,2,5.6000
"004310","2004","11",,"11",,2,5.0000
"004310","2004","11","15","51",,2,26.6000
"004310","2004","09",,"11",,2,4.4000
"004310","2004","10",,"11",,2,4.4000
"004310","2004","07",,"11",,2,4.4000
"004310","2004","08",,"11",,2,4.4000
"004310","2004","05","15","51",,2,8.0000
"004310","2004","06",,"11",,2,4.0000
"004310","2004","04",,"11",,2,4.0000
"004310","2004","05",,"11",,2,4.0000
"004440","2005","03",,"11",,0,0.0000
"004440","2005","03",,"51",,0,0.0000
"004440","2005","02",,"11",,0,0.0000
"004440","2005","02",,"51",,0,0.0000
"004440","2005","01",,"11",,0,0.0000
"004440","2005","01",,"51",,0,0.0000
"004440","2004","12",,"11",,0,0.0000
"004440","2004","12",,"51",,0,0.0000
"004440","2004","11",,"11",,0,0.0000
"004440","2004","11",,"51",,0,0.0000
"004440","2004","10",,"11",,0,0.0000
"004440","2004","10",,"51",,0,0.0000
"004440","2004","09",,"11",,0,0.0000
"004440","2004","09",,"51",,0,0.0000
"004440","2004","08",,"11",,0,0.0000
"004440","2004","08",,"51",,0,0.0000
"004440","2004","07",,"11",,0,0.0000
"004440","2004","07",,"51",,0,0.0000
"004440","2004","06",,"11",,0,0.0000
"004440","2004","06",,"51",,0,0.0000
"004440","2004","05",,"11",,2,4.0000
"004440","2004","05",,"51",,2,4.0000
"004440","2004","04",,"11",,2,4.0000
"004440","2004","04",,"51",,2,4.0000
"004530","2005","03",,"11",,2,5.6000
"004530","2005","02",,"11",,2,5.6000
"004530","2005","01",,"11",,2,5.6000
"004530","2004","12",,"11",,2,6.0000
"004530","2004","11",,"11",,2,5.0000
"004530","2004","10",,"11",,2,4.4000
"004530","2004","09",,"11",,2,4.4000
"004530","2004","08",,"11",,2,4.4000
"004530","2004","07",,"11",,2,4.4000
"004530","2004","06",,"11",,2,4.0000
"004530","2004","05",,"11",,2,4.0000
"004530","2004","04",,"11",,2,4.0000
"004530","2004","03",,"10",,0,96.8000
"004620","2005","08",,"11",,2,4.0000
"004620","2005","07",,"11",,2,4.0000
"004620","2005","06",,"11",,2,5.0000
"004620","2005","05","15","51",,2,32.8000
"004620","2005","04",,"11",,2,5.0000
"004620","2005","05",,"11",,2,5.0000
"004620","2005","02",,"11",,2,5.6000
"004620","2005","03",,"11",,2,5.6000
"004620","2004","12",,"11",,2,6.0000
"004620","2005","01",,"11",,2,5.6000
"004620","2004","11",,"11",,2,5.0000
"004620","2004","11","15","51",,2,26.6000
"004620","2004","09",,"11",,2,4.4000
"004620","2004","10",,"11",,2,4.4000
"004620","2004","07",,"11",,2,4.4000
"004620","2004","08",,"11",,2,4.4000
"004620","2004","05","15","51",,2,8.0000
"004620","2004","06",,"11",,2,4.0000
"004620","2004","04",,"11",,2,4.0000
"004620","2004","05",,"11",,2,4.0000
"004660","2004","11","15","51",,95,233.9400
"004660","2004","11","15","71",,95,3.5600
"004660","2004","10","15","71",,95,3.1300
"004660","2004","11","15","11",,95,237.5000
"004660","2004","10","15","11",,95,209.0000
"004660","2004","10","15","51",,95,205.8700
"004660","2004","09","15","51",,95,205.8700
"004660","2004","09","15","71",,95,3.1300
"004660","2004","08","15","71",,95,3.1300
"004660","2004","09","15","11",,95,209.0000
"004660","2004","08","15","11",,95,209.0000
"004660","2004","08","15","51",,95,205.8700
"004660","2004","07","15","51",,95,205.8700
"004660","2004","07","15","71",,95,3.1300
"004660","2004","06","15","71",,95,2.8500
"004660","2004","07","15","11",,95,209.0000
"004660","2004","06","15","11",,95,190.0000
"004660","2004","06","15","51",,95,187.1500
"004660","2004","05","15","51",,95,187.1500
"004660","2004","05","15","71",,95,2.8500
"004660","2004","04","15","71",,95,2.8500
"004660","2004","05","15","11",,95,190.0000
"004660","2004","04","15","11",,95,190.0000
"004660","2004","04","15","51",,95,187.1500
"004670","2005","08",,"11",,4,8.0000
"004670","2005","07",,"11",,4,8.0000
"004670","2005","06",,"11",,4,10.0000
"004670","2005","05","15","51",,4,65.6000
"004670","2005","04",,"11",,4,10.0000
"004670","2005","05",,"11",,4,10.0000
"004670","2005","02",,"11",,4,11.2000
"004670","2005","03",,"11",,4,11.2000
"004670","2004","12",,"11",,4,12.0000
"004670","2005","01",,"11",,4,11.2000
"004670","2004","11",,"11",,4,10.0000
"004670","2004","11","15","51",,4,53.2000
"004670","2004","09",,"11",,4,8.8000
"004670","2004","10",,"11",,4,8.8000
"004670","2004","07",,"11",,4,8.8000
"004670","2004","08",,"11",,4,8.8000
"004670","2004","05","15","51",,4,16.0000
"004670","2004","06",,"11",,4,8.0000
"004670","2004","04",,"11",,4,8.0000
"004670","2004","05",,"11",,4,8.0000
"004770","2005","08",,"11",,2,4.0000
"004770","2005","07",,"11",,2,4.0000
"004770","2005","06",,"11",,2,5.0000
"004770","2005","05","15","51",,2,32.8000
"004770","2005","04",,"11",,2,5.0000
"004770","2005","05",,"11",,2,5.0000
"004770","2005","02",,"11",,2,5.6000
"004770","2005","03",,"11",,2,5.6000
"004770","2004","12",,"11",,2,6.0000
"004770","2005","01",,"11",,2,5.6000
"004770","2004","11",,"11",,2,5.0000
"004770","2004","11","15","51",,2,26.6000
"004770","2004","09",,"11",,2,4.4000
"004770","2004","10",,"11",,2,4.4000
"004770","2004","07",,"11",,2,4.4000
"004770","2004","08",,"11",,2,4.4000
"004770","2004","05","15","51",,2,8.0000
"004770","2004","06",,"11",,2,4.0000
"004770","2004","04",,"11",,2,4.0000
"004770","2004","05",,"11",,2,4.0000
"004870","2005","03",,"11",,2,5.6000
"004870","2005","02",,"11",,2,5.6000
"004870","2005","01",,"11",,2,5.6000
"004870","2004","12",,"11",,2,6.0000
"004870","2004","11",,"11",,2,5.0000
"004870","2004","10",,"11",,2,4.4000
"004870","2004","09",,"11",,2,4.4000
"004870","2004","08",,"11",,2,4.4000
"004870","2004","07",,"11",,2,4.4000
"004870","2004","06",,"11",,2,4.0000
"004870","2004","05",,"11",,2,4.0000
"004870","2004","04",,"11",,2,4.0000
"004870","2004","03",,"10",,0,246.3800
"004890","2005","08",,"11",,2,4.0000
"004890","2005","07",,"11",,2,4.0000
"004890","2005","06",,"11",,2,5.0000
"004890","2005","05","15","51",,2,32.8000
"004890","2005","04",,"11",,2,5.0000
"004890","2005","05",,"11",,2,5.0000
"004890","2005","02",,"11",,2,5.6000
"004890","2005","03",,"11",,2,5.6000
"004890","2004","12",,"11",,2,6.0000
"004890","2005","01",,"11",,2,5.6000
"004890","2004","11",,"11",,2,5.0000
"004890","2004","11","15","51",,2,26.6000
"004890","2004","09",,"11",,2,4.4000
"004890","2004","10",,"11",,2,4.4000
"004890","2004","07",,"11",,2,4.4000
"004890","2004","08",,"11",,2,4.4000
"004890","2004","05","15","51",,2,8.0000
"004890","2004","06",,"11",,2,4.0000
"004890","2004","04",,"11",,2,4.0000
"004890","2004","05",,"11",,2,4.0000
"004900","2005","03",,"11",,4,11.2000
"004900","2005","02",,"11",,4,11.2000
"004900","2005","01",,"11",,4,11.2000
"004900","2004","12",,"11",,4,12.0000
"004900","2004","11",,"11",,4,10.0000
"004900","2004","10",,"11",,4,8.8000
"004900","2004","09",,"11",,4,8.8000
"004900","2004","08",,"11",,4,8.8000
"004900","2004","07",,"11",,4,8.8000
"004900","2004","06",,"11",,4,8.0000
"004900","2004","05",,"11",,4,8.0000
"004900","2004","04",,"11",,4,8.0000
"004900","2004","03",,"10",,0,484.7700
"005060","2005","06",,"11",,2,5.0000
"005060","2005","05","15","51",,2,32.8000
"005060","2005","05",,"11",,2,5.0000
"005060","2005","04",,"11",,2,5.0000
"005060","2005","03",,"11",,2,5.6000
"005060","2005","02",,"11",,2,5.6000
"005060","2004","12",,"11",,2,6.0000
"005060","2005","01",,"11",,2,5.6000
"005060","2004","11",,"11",,2,5.0000
"005060","2004","11","15","51",,2,26.6000
"005060","2004","09",,"11",,2,4.4000
"005060","2004","10",,"11",,2,4.4000
"005060","2004","07",,"11",,2,4.4000
"005060","2004","08",,"11",,2,4.4000
"005060","2004","05","15","51",,2,8.0000
"005060","2004","06",,"11",,2,4.0000
"005060","2004","04",,"11",,2,4.0000
"005060","2004","05",,"11",,2,4.0000
"005100","2005","08",,"11",,2,4.0000
"005100","2005","07",,"11",,2,4.0000
"005100","2005","06",,"11",,2,5.0000
"005100","2005","05","15","51",,2,32.8000
"005100","2005","04",,"11",,2,5.0000
"005100","2005","05",,"11",,2,5.0000
"005100","2005","02",,"11",,2,5.6000
"005100","2005","03",,"11",,2,5.6000
"005100","2004","12",,"11",,2,6.0000
"005100","2005","01",,"11",,2,5.6000
"005100","2004","11",,"11",,2,5.0000
"005100","2004","11","15","51",,2,26.6000
"005100","2004","09",,"11",,2,4.4000
"005100","2004","10",,"11",,2,4.4000
"005100","2004","07",,"11",,2,4.4000
"005100","2004","08",,"11",,2,4.4000
"005100","2004","05","15","51",,2,8.0000
"005100","2004","06",,"11",,2,4.0000
"005100","2004","04",,"11",,2,4.0000
"005100","2004","05",,"11",,2,4.0000
"005120","2005","08",,"11",,4,8.0000
"005120","2005","07",,"11",,4,8.0000
"005120","2005","06",,"11",,4,10.0000
"005120","2005","05","15","51",,4,65.6000
"005120","2005","04",,"11",,4,10.0000
"005120","2005","05",,"11",,4,10.0000
"005120","2005","02",,"11",,4,11.2000
"005120","2005","03",,"11",,4,11.2000
"005120","2004","12",,"11",,4,12.0000
"005120","2005","01",,"11",,4,11.2000
"005120","2004","11",,"11",,4,10.0000
"005120","2004","11","15","51",,4,53.2000
"005120","2004","09",,"11",,4,8.8000
"005120","2004","10",,"11",,4,8.8000
"005120","2004","07",,"11",,4,8.8000
"005120","2004","08",,"11",,4,8.8000
"005120","2004","05","15","51",,4,16.0000
