Numero,Situação,Cotista,Cotas,Data_Aquis,Mes_Transf,Ano_Transf,Cotista2
"B105116","A","025490",2,"09/01/68 00:00:00","06","1998",
"B105119","A","014230",2,"09/01/68 00:00:00","10","1985",
"B105122","A","056810",2,"09/01/68 00:00:00","05","2000",
"B105123","A","056810",2,"09/01/68 00:00:00","05","2000",
"B105125","A","079310",2,"10/01/88 00:00:00","10","1985",
"B105126","A","079310",2,"09/01/88 00:00:00","10","1985",
"B105127","A","079310",2,"09/01/88 00:00:00","10","1985",
"B105135","A","056810",2,"08/01/87 00:00:00","05","2000",
"B105141","A","020215",2,"09/01/68 00:00:00","09","2004",
"B105145","T","066830",2,"09/01/68 00:00:00","06","2007","041985"
"B105146","A","019830",2,"09/01/68 00:00:00","10","1985",
"B105163","A","064310",2,"03/01/87 00:00:00","10","1985",
"B105168","A","070415",2,"08/01/89 00:00:00","10","1985",
"B105169","A","019830",2,"09/01/68 00:00:00","10","1985",
"B105177","A","062985",2,"09/01/81 00:00:00","10","1985",
"B105189","A","078780",2,"03/01/87 00:00:00","06","1997",
"B105190","A","078780",2,"03/01/87 00:00:00","06","1997",
"B105191","A","056810",2,"08/01/87 00:00:00","05","2000",
"B105195","A","092450",2,"10/01/68 00:00:00","10","2003",
"B105246","A","025490",2,"03/01/87 00:00:00","07","1998",
"B105250","T","066830",2,"12/01/89 00:00:00","06","2007","041985"
"B105253","A","060410",2,"04/01/89 00:00:00","10","1985",
"B105254","A","060410",2,"04/01/89 00:00:00","10","1985",
"B105266","A","079310",2,"02/01/87 00:00:00","10","1985",
"B105267","A","020215",2,"10/01/66 00:00:00","12","2003",
"B105268","A","082300",2,"03/01/87 00:00:00","10","1985",
"B105270","A","056810",2,"01/01/87 00:00:00","05","2000",
"B105272","A","080675",2,"10/01/68 00:00:00","10","1985",
"B105275","A","053875",2,"10/01/68 00:00:00","12","2001",
"B105277","T","066830",2,"10/01/68 00:00:00","06","2007","041985"
"B105278","T","066830",2,"10/01/68 00:00:00","06","2007","041986"
"B105281","A","056810",2,"11/01/86 00:00:00","05","2000",
"B105292","A","094340",2,"10/01/68 00:00:00","10","1985",
"B105297","A","080480",2,"10/01/68 00:00:00","10","1985",
"B105298","A","016930",2,"10/01/68 00:00:00","10","1985",
"B105309","A","056810",2,"10/01/68 00:00:00","05","2000",
"B105310","A","061630",2,"08/01/87 00:00:00","10","1985",
"B105314","A","079310",2,"10/01/89 00:00:00","10","1985",
"B105318","A","000890",2,"10/01/86 00:00:00","10","1985",
"B105322","A","069570",2,"10/01/68 00:00:00","10","1985",
"B105328","A","056810",2,"03/01/87 00:00:00","05","2000",
"B105337","A","056810",2,"03/01/87 00:00:00","05","2000",
"B105343","A","070450",2,"08/01/87 00:00:00","06","1997",
"B105344","A","056810",2,"03/01/87 00:00:00","05","2000",
"B105346","A","051660",2,"07/01/86 00:00:00","10","1985",
"B105361","A","056810",2,"08/01/87 00:00:00","05","2000",
"B105368","A","070450",2,"10/01/89 00:00:00","06","1997",
"B105384","T","066830",2,"09/01/68 00:00:00","06","2007","041985"
"B105387","T","066830",2,"09/01/68 00:00:00","06","2007","041985"
"B105407","A","020215",2,"03/01/87 00:00:00","12","2003",
"B105409","A","020215",2,"03/01/87 00:00:00","12","2003",
"B105410","A","092180",2,"03/01/87 00:00:00","10","1985",
"B105413","A","019830",2,"02/01/87 00:00:00","03","1996",
"B105423","A","056810",2,"02/01/69 00:00:00","05","2000",
"B105424","A","056810",2,"02/01/87 00:00:00","05","2000",
"B105425","A","056810",2,"03/01/87 00:00:00","05","2000",
"B105426","A","025490",2,"12/01/68 00:00:00","10","1998",
"B105427","A","025490",2,"12/01/68 00:00:00","10","1998",
"B105428","A","025490",2,"12/01/68 00:00:00","06","1998",
"B105432","T","066830",2,"12/01/86 00:00:00","06","2007","041985"
"B105433","T","066830",2,"12/01/86 00:00:00","06","2007","041985"
"B105435","A","015300",2,"08/01/88 00:00:00","02","2002",
"B105436","A","056810",2,"02/01/87 00:00:00","05","2000",
"B105439","A","015300",2,"09/01/88 00:00:00","02","2002",
"B105443","A","080310",2,"03/01/87 00:00:00","12","1998",
"B105444","A","056810",2,"11/01/69 00:00:00","05","2000",
"B105445","A","061630",2,"08/01/89 00:00:00","10","1985",
"B105446","A","061630",2,"08/01/89 00:00:00","10","1985",
"B105447","A","061630",2,"08/01/89 00:00:00","10","1985",
"B105451","T","066830",2,"06/01/70 00:00:00","06","2007","041985"
"B105454","A","079310",2,"05/01/70 00:00:00","10","1985",
"B105456","A","056810",2,"03/01/87 00:00:00","05","2000",
"B105457","A","056810",2,"03/01/87 00:00:00","05","2000",
"B105458","A","056810",2,"08/01/87 00:00:00","05","2000",
"B105461","A","001256",2,"12/01/70 00:00:00","10","1985",
"B105463","A","056810",2,"11/01/86 00:00:00","05","2000",
"B105464","A","056810",2,"04/01/71 00:00:00","05","2000",
"B105469","T","066830",2,"08/01/87 00:00:00","06","2007","041985"
"B105470","A","056810",2,"02/01/87 00:00:00","05","2000",
"B105471","A","079310",2,"09/01/71 00:00:00","10","1985",
"B105473","A","079310",2,"09/01/71 00:00:00","10","1985",
"B105474","A","079310",2,"09/01/71 00:00:00","10","1985",
"B200005","A","031610",2,"10/01/68 00:00:00","10","1985",
"B200006","A","078300",2,"10/01/68 00:00:00","10","1985",
"B200013","A","056810",2,"10/01/68 00:00:00","05","2000",
"B200023","T","039540",2,"07/01/85 00:00:00","05","2006","020215"
"B200025","A","056810",2,"10/01/68 00:00:00","05","2000",
"B200036","A","060410",2,"11/01/68 00:00:00","10","1985",
"B200053","A","020215",2,"11/01/68 00:00:00","01","2005",
"B200063","A","031580",2,"11/01/68 00:00:00","10","1985",
"B200067","T","066830",2,"12/01/88 00:00:00","06","2007","041985"
"B200068","A","056810",2,"02/01/87 00:00:00","05","2000",
"B200069","A","056340",2,"03/01/87 00:00:00","05","2000",
"B200088","T","063150",2,"11/01/68 00:00:00","05","2006","020215"
"B200089","A","052205",2,"11/01/68 00:00:00","05","2000",
"B200091","A","052205",2,"02/01/87 00:00:00","05","2000",
"B200099","A","019830",2,"11/01/87 00:00:00","10","1985",
"B200107","A","052205",2,"08/01/87 00:00:00","05","2000",
"B200113","A","051250",2,"02/01/87 00:00:00","02","2003",
"B200114","A","062985",2,"09/01/81 00:00:00","10","1985",
"B200117","T","066830",2,"01/01/89 00:00:00","06","2007","041985"
"B200129","A","051810",2,"03/01/87 00:00:00","05","2000",
"B200157","A","051660",2,"01/01/70 00:00:00","05","2000",
"B200160","A","066880",2,"12/01/88 00:00:00","06","2000",
"B200162","A","051660",2,"08/01/87 00:00:00","05","2000",
"B200191","A","066880",2,"12/01/88 00:00:00","06","2000",
"B200200","A","083650",2,"03/01/87 00:00:00","01","1998",
"B200206","A","051660",2,"02/01/87 00:00:00","05","2000",
"B200208","A","051660",2,"02/01/87 00:00:00","05","2000",
"B200209","A","002120",2,"11/01/68 00:00:00","10","1985",
"B200214","T","066830",2,"12/01/89 00:00:00","06","2007","041985"
"B200215","T","066830",2,"12/01/89 00:00:00","06","2007","041985"
"B200225","A","051660",2,"08/01/87 00:00:00","05","2000",
"B200227","A","050666",2,"08/01/87 00:00:00","05","2000",
"B200254","T","066830",2,"07/01/83 00:00:00","06","2007","041985"
"B200255","T","066830",2,"07/01/83 00:00:00","06","2007","041985"
"B200260","A","013921",2,"12/01/89 00:00:00","10","1985",
"B200262","A","050666",2,"08/01/87 00:00:00","05","2000",
"B200263","A","029810",2,"01/01/87 00:00:00","10","1985",
"B200267","T","066830",2,"07/01/83 00:00:00","06","2007","041985"
"B200268","T","066830",2,"07/01/83 00:00:00","06","2007","041985"
"B200269","A","013921",2,"01/01/90 00:00:00","10","1985",
"B200278","A","013921",2,"01/01/90 00:00:00","10","1985",
"B200279","A","013921",2,"01/01/90 00:00:00","10","1985",
"B200293","A","038800",2,"12/01/68 00:00:00","10","1985",
"B200300","T","066830",2,"07/01/83 00:00:00","06","2007","041985"
"B200306","T","046710",2,"08/01/87 00:00:00","07","2007","020340"
"B200308","A","000100",2,"12/01/68 00:00:00","10","1985",
"B200314","A","054600",2,"08/01/87 00:00:00","10","1985",
"B200323","A","051810",2,"02/01/87 00:00:00","10","1985",
"B200324","A","051810",2,"02/01/87 00:00:00","10","1985",
"B200325","A","051810",2,"02/01/87 00:00:00","10","1985",
"B200326","A","051810",2,"02/01/87 00:00:00","10","1985",
"B200352","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200353","A","033805",2,"12/01/68 00:00:00","10","1985",
"B200359","A","044390",2,"03/01/87 00:00:00","05","2000",
"B200361","T","044010",2,"03/01/87 00:00:00","02","2006","020215"
"B200371","A","078300",2,"08/01/88 00:00:00","10","1985",
"B200381","A","079310",2,"12/01/68 00:00:00","10","1985",
"B200382","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200385","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200386","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200387","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200388","T","066830",2,"07/01/83 00:00:00","06","2007","041985"
"B200389","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200397","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200398","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200399","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200400","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200401","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200402","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200405","T","066830",2,"07/01/83 00:00:00","06","2007","041985"
"B200406","T","066830",2,"07/01/83 00:00:00","06","2007","041985"
"B200411","A","052205",2,"10/01/88 00:00:00","10","1985",
"B200412","T","066830",2,"12/01/88 00:00:00","06","2007","041985"
"B200413","A","020215",2,"08/01/87 00:00:00","03","2004",
"B200414","A","001780",2,"12/01/68 00:00:00","10","1985",
"B200415","A","001780",2,"12/01/68 00:00:00","10","1985",
"B200416","A","001780",2,"12/01/68 00:00:00","10","1985",
"B200417","A","020215",2,"11/01/89 00:00:00","07","2003",
"B200419","T","066830",2,"10/01/89 00:00:00","06","2007","041985"
"B200420","T","066830",2,"06/01/89 00:00:00","06","2007","041985"
"B200422","A","001780",2,"10/01/88 00:00:00","10","1985",
"B200423","A","013921",2,"12/01/89 00:00:00","10","1985",
"B200442","A","039450",2,"01/01/87 00:00:00","05","2000",
"B200443","T","003231",2,"10/01/88 00:00:00","02","2006","020215"
"B200444","T","066830",2,"12/01/68 00:00:00","06","2007","041985"
"B200445","A","037510",2,"03/01/87 00:00:00","05","2000",
"B200452","A","066880",2,"08/01/89 00:00:00","06","2000",
"B200453","A","066880",2,"08/01/89 00:00:00","06","2000",
"B200456","A","080675",2,"10/01/88 00:00:00","10","1985",
"B200457","A","092450",2,"10/01/88 00:00:00","10","2003",
"B200460","A","074570",2,"10/01/88 00:00:00","01","1999",
"B200461","A","036580",2,"10/01/88 00:00:00","05","2000",
"B200465","T","066830",2,"07/01/83 00:00:00","06","2007","041985"
"B200466","T","066830",2,"07/01/83 00:00:00","06","2007","041985"
"B200467","A","001780",2,"12/01/68 00:00:00","10","1985",
"B200468","A","001780",2,"12/01/68 00:00:00","10","1985",
"B200474","A","064890",2,"12/01/68 00:00:00","10","1985",
"B200477","A","026170",2,"01/01/87 00:00:00","10","1985",
"B200524","A","070415",2,"10/01/88 00:00:00","10","1985",
"B200525","A","015300",2,"10/01/88 00:00:00","02","2002",
"B200526","A","029570",2,"10/01/88 00:00:00","10","1985",
"B200530","A","061630",2,"12/01/68 00:00:00","10","1985",
"B200583","A","061630",2,"12/01/68 00:00:00","10","1985",
"B200585","T","066830",2,"12/01/88 00:00:00","06","2007","041985"
"B200588","A","037510",2,"10/01/88 00:00:00","10","1985",
"B200589","T","066830",2,"12/01/88 00:00:00","06","2007","041985"
"B200590","A","020215",2,"10/01/88 00:00:00","03","2004",
"B200592","A","044390",2,"10/01/88 00:00:00","10","1985",
"B200606","T","066830",2,"12/01/88 00:00:00","06","2007","041985"
"B200637","A","070450",2,"10/01/88 00:00:00","06","1997",
"B200647","A","015300",2,"10/01/88 00:00:00","02","2002",
"B200648","A","015300",2,"06/01/88 00:00:00","02","2002",
"B200655","A","079310",2,"01/01/69 00:00:00","10","1985",
"B200663","A","057790",2,"10/01/88 00:00:00","10","1985",
"B200666","A","013921",2,"01/01/69 00:00:00","10","1985",
"B200676","A","015300",2,"09/01/88 00:00:00","02","2002",
"B200677","T","066830",2,"06/01/89 00:00:00","06","2007","041985"
"B200678","T","066830",2,"12/01/88 00:00:00","06","2007","066810"
"B200680","A","060410",2,"03/01/87 00:00:00","10","1985",
"B200682","A","065930",2,"10/01/88 00:00:00","10","1985",
"B200684","T","066830",2,"10/01/88 00:00:00","06","2007","066810"
"B200685","T","066830",2,"10/01/88 00:00:00","06","2007","066810"
"B200687","A","015300",2,"09/01/88 00:00:00","02","2002",
"B200690","A","015300",2,"09/01/88 00:00:00","02","2002",
"B200691","A","015300",2,"09/01/88 00:00:00","02","2002",
"B200692","A","061630",2,"10/01/88 00:00:00","10","1985",
"B200693","A","071010",2,"10/01/88 00:00:00","10","1985",
"B200698","T","072180",2,"10/01/88 00:00:00","02","2007","064470"
"B200700","T","031950",2,"08/01/87 00:00:00","01","2006","061990"
"B200701","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200702","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200703","A","020215",2,"10/01/88 00:00:00","12","2003",
"B200713","A","015300",2,"10/01/88 00:00:00","02","2002",
"B200714","T","066830",2,"10/01/88 00:00:00","06","2007","066810"
"B200715","A","075570",2,"10/01/88 00:00:00","10","1985",
"B200716","A","082070",2,"10/01/88 00:00:00","10","1985",
"B200719","A","020215",2,"10/01/88 00:00:00","06","2004",
"B200720","A","090860",2,"10/01/88 00:00:00","10","1985",
"B200721","A","070905",2,"10/01/88 00:00:00","05","1997",
"B200722","A","020215",2,"10/01/88 00:00:00","06","2003",
"B200724","A","020215",2,"10/01/88 00:00:00","07","2003",
"B200725","A","088415",2,"10/01/88 00:00:00","10","1996",
"B200726","A","015300",2,"10/01/88 00:00:00","02","2002",
"B200731","A","033805",2,"03/01/87 00:00:00","02","1997",
"B200737","A","029570",2,"03/01/87 00:00:00","05","2000",
"B200738","T","066830",2,"01/01/69 00:00:00","06","2007","066810"
"B200740","A","019830",2,"10/01/88 00:00:00","10","1985",
"B200767","A","097100",2,"10/01/88 00:00:00","10","1985",
"B200769","A","078300",2,"02/01/88 00:00:00","10","1985",
"B200770","A","078300",2,"02/01/88 00:00:00","10","1985",
"B200774","T","066830",2,"10/01/88 00:00:00","06","2007","066810"
"B200776","A","020215",2,"10/01/88 00:00:00","08","2004",
"B200777","T","066830",2,"10/01/88 00:00:00","06","2007","066810"
"B200782","A","028820",2,"08/01/87 00:00:00","05","2000",
"B200784","A","015300",2,"03/01/88 00:00:00","02","2002",
"B200828","A","020215",2,"02/01/87 00:00:00","08","2004",
"B200831","A","061630",2,"10/01/88 00:00:00","10","1985",
"B200833","A","071685",2,"10/01/88 00:00:00","10","1985",
"B200834","T","066830",2,"12/01/88 00:00:00","06","2007","066810"
"B200842","R","020215",2,"10/01/88 00:00:00","10","2002",
"B200845","A","062985",2,"09/01/81 00:00:00","10","1985",
"B200846","A","062985",2,"09/01/81 00:00:00","10","1985",
"B200871","A","025490",2,"03/01/87 00:00:00","05","2000",
"B200875","A","009870",2,"10/01/88 00:00:00","10","1985",
"B200877","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200878","A","019830",2,"10/01/88 00:00:00","07","1996",
"B200880","T","066830",2,"12/01/89 00:00:00","06","2007","066810"
"B200882","A","013910",2,"10/01/88 00:00:00","10","1985",
"B200883","T","066830",2,"12/01/88 00:00:00","06","2007","066810"
"B200884","T","031950",2,"10/01/88 00:00:00","01","2006","061990"
"B200894","A","015300",2,"09/01/84 00:00:00","02","2002",
"B200895","A","079310",2,"02/01/69 00:00:00","10","1985",
"B200904","A","080675",2,"02/01/69 00:00:00","10","1985",
"B200908","A","033805",2,"03/01/87 00:00:00","04","1997",
"B200910","T","066830",2,"02/01/69 00:00:00","06","2007","066810"
"B200912","A","056340",2,"10/01/88 00:00:00","10","1985",
"B200914","T","028760",2,"10/01/88 00:00:00","02","2006","020215"
"B200915","A","061630",2,"10/01/88 00:00:00","10","1985",
"B200924","A","021590",2,"03/01/87 00:00:00","05","2000",
"B200927","A","015300",2,"01/01/87 00:00:00","02","2002",
"B200929","A","081090",2,"10/01/88 00:00:00","09","2003",
"B200930","A","058940",2,"10/01/88 00:00:00","10","1985",
"B200940","A","013921",2,"10/01/88 00:00:00","10","1985",
"B200941","T","071655",2,"02/01/69 00:00:00","07","2007","020340"
"B200942","T","066830",2,"02/01/69 00:00:00","06","2007","066810"
"B200943","T","066830",2,"02/01/69 00:00:00","06","2007","066810"
"B200951","A","030905",2,"09/01/99 00:00:00","09","1985",
"B200954","A","070450",2,"03/01/87 00:00:00","06","1997",
"B200959","T","080680",2,"10/01/88 00:00:00","04","2005","080675"
"B200974","A","050905",2,"03/01/69 00:00:00","10","1985",
"B200976","A","050666",2,"10/01/88 00:00:00","10","1985",
"B200977","A","013921",2,"10/01/88 00:00:00","10","1985",
"B200979","A","013921",2,"03/01/87 00:00:00","05","2000",
"B200982","A","080675",2,"08/01/87 00:00:00","10","1985",
"B200988","A","013910",2,"08/01/87 00:00:00","05","2000",
"B200989","A","009870",2,"08/01/87 00:00:00","05","2000",
"B200990","A","004660",2,"03/01/69 00:00:00","05","2000",
"B200993","T","003231",2,"03/01/69 00:00:00","02","2006","020215"
"B200999","A","001780",2,"03/01/69 00:00:00","05","2000",
"B201003","T","066830",2,"12/01/88 00:00:00","06","2007","066810"
"B201004","A","061630",2,"03/01/69 00:00:00","10","1985",
"B201007","T","066830",2,"03/01/69 00:00:00","06","2007","066811"
"B201009","A","020215",2,"10/01/88 00:00:00","03","2004",
"B201010","T","066830",2,"12/01/88 00:00:00","06","2007","066810"
"B201029","T","066830",2,"12/01/88 00:00:00","06","2007","020215"
"B201030","A","013921",2,"10/01/88 00:00:00","10","1985",
"B201031","A","079310",2,"10/01/88 00:00:00","10","1985",
"B201032","A","092888",2,"10/01/88 00:00:00","11","1995",
"B201033","A","004660",2,"10/01/88 00:00:00","10","1985",
"B201042","A","056810",2,"10/01/88 00:00:00","10","1985",
"B201043","A","062985",2,"10/01/88 00:00:00","10","1985",
"B201044","T","066830",2,"10/01/88 00:00:00","06","2007","020215"
"B201047","A","030905",2,"09/01/99 00:00:00","09","1985",
"B201051","T","063150",2,"11/01/68 00:00:00","05","2006","020215"
"B201052","T","063150",2,"11/01/68 00:00:00","05","2006","020215"
"B201053","A","064715",2,"11/01/68 00:00:00","05","2000",
"B201054","A","064715",2,"11/01/68 00:00:00","05","2000",
"B201056","T","063150",2,"11/01/68 00:00:00","05","2006","020215"
"B201057","T","063150",2,"11/01/68 00:00:00","05","2006","020215"
"C000001","T","066830",4,"06/01/89 00:00:00","06","2007","033840"
"C000004","A","070450",4,"09/01/66 00:00:00","06","1997",
"C000006","A","066880",4,"08/01/89 00:00:00","06","2000",
"C000007","A","001780",4,"10/01/87 00:00:00","10","1985",
"C000012","T","044010",4,"08/01/87 00:00:00","02","2006","020215"
"C000013","A","013921",4,"12/01/89 00:00:00","10","1985",
"C000014","A","062985",4,"09/01/81 00:00:00","10","1985",
"C000019","A","033810",4,"09/01/66 00:00:00","10","1985",
"C000020","A","005550",4,"08/01/87 00:00:00","10","1985",
"C000021","A","030905",4,"09/01/99 00:00:00","09","1985",
"C000023","T","003231",4,"10/01/87 00:00:00","02","2006","020215"
"C000024","A","047640",4,"10/01/87 00:00:00","05","2000",
"C000027","A","025490",4,"09/01/66 00:00:00","10","1998",
"B000809","A","020215",2,"11/01/86 00:00:00","06","2007","020340"
