Compactado,Cotista,Numero,Data,Cotas
"Z100032","066741","D100413","02/26/98 00:00:00",10
"Z100012","083435","D100419","05/04/95 00:00:00",10
"Z100047","066811","D100423","11/20/98 00:00:00",10
"Z100012","083435","D100428","05/04/95 00:00:00",10
"Z100009","021575","D100429","05/08/95 00:00:00",10
"Z100024","033841","D100429","06/09/97 00:00:00",10
"Z100030","091285","D100433","07/02/97 00:00:00",10
"Z100012","083435","D100434","05/04/95 00:00:00",10
"Z100012","083435","D100443","05/04/95 00:00:00",10
"Z100012","083435","D100444","05/04/95 00:00:00",10
"Z100012","083435","D100445","05/04/95 00:00:00",10
"Z100012","083435","D100453","05/04/95 00:00:00",10
"Z100030","091285","D100463","07/02/97 00:00:00",10
"Z100030","091285","D100466","07/02/97 00:00:00",10
"Z100030","091285","D100467","07/02/97 00:00:00",10
"Z100031","085540","D100469","07/02/97 00:00:00",10
"Z100052","033841","D100480","08/12/99 00:00:00",10
"Z100052","033841","D100486","08/12/99 00:00:00",10
"Z100007","027830","D100490","05/04/95 00:00:00",10
"Z100032","066741","D100490","02/26/98 00:00:00",10
"Z100012","083435","D100491","05/04/95 00:00:00",10
"Z100031","085540","D100493","07/02/97 00:00:00",10
"Z100012","083435","D100501","05/04/95 00:00:00",10
"Z100012","083435","D100504","05/04/95 00:00:00",10
"Z100031","085540","D100506","07/02/97 00:00:00",10
"Z100012","083435","D100508","05/04/95 00:00:00",10
"Z100012","083435","D100509","05/04/95 00:00:00",10
"Z100012","083435","D100510","05/04/95 00:00:00",10
"Z100012","083435","D100519","05/04/95 00:00:00",10
"Z100012","083435","D100521","05/04/95 00:00:00",10
"Z100012","083435","D100525","05/04/95 00:00:00",10
"Z100012","083435","D100528","05/04/95 00:00:00",10
"Z100012","083435","D100533","05/04/95 00:00:00",10
"Z100012","083435","D100534","05/04/95 00:00:00",10
"Z100046","066811","D100536","11/20/98 00:00:00",10
"Z100053","066741","D100547","08/13/99 00:00:00",10
"Z100008","019076","D100553","05/08/95 00:00:00",10
"Z100012","083435","D100555","05/04/95 00:00:00",10
"Z100012","083435","D100561","05/04/95 00:00:00",10
"Z100007","027830","D100563","05/04/95 00:00:00",10
"Z100032","066741","D100563","02/26/98 00:00:00",10
"Z100012","083435","D100567","05/04/95 00:00:00",10
"Z100012","083435","D100568","05/04/95 00:00:00",10
"Z100012","083435","D100569","05/04/95 00:00:00",10
"Z100009","021575","D100572","05/08/95 00:00:00",10
"Z100039","033841","D100572","07/27/98 00:00:00",10
"Z100018","092450","D100573","05/08/95 00:00:00",10
"Z100009","021575","D100577","05/08/95 00:00:00",10
"Z100025","066741","D100577","06/09/97 00:00:00",10
"Z100030","091285","D100580","07/02/97 00:00:00",10
"Z100030","091285","D100581","07/02/97 00:00:00",10
"Z100052","033841","D100591","08/12/99 00:00:00",10
"Z100052","033841","D100592","08/12/99 00:00:00",10
"Z100018","092450","D100594","05/08/95 00:00:00",10
"Z100018","092450","D100599","05/08/95 00:00:00",10
"Z100018","092450","D100600","05/08/95 00:00:00",10
"Z100018","092450","D100603","05/08/95 00:00:00",10
"Z100018","092450","D100604","05/08/95 00:00:00",10
"Z100031","085540","D100618","07/02/97 00:00:00",10
"Z100046","066811","D100619","11/20/98 00:00:00",10
"Z100018","092450","D100622","05/08/95 00:00:00",10
"Z100018","092450","D100623","05/08/95 00:00:00",10
"Z100057","027081","D100625","12/09/99 00:00:00",10
"Z100018","092450","D100634","05/08/95 00:00:00",10
"Z100018","092450","D100635","05/08/95 00:00:00",10
"Z100018","092450","D100643","05/08/95 00:00:00",10
"Z100046","066811","D100645","11/20/98 00:00:00",10
"Z100050","006740","D100646","08/12/99 00:00:00",10
"Z100018","092450","D100656","05/08/95 00:00:00",10
"Z100018","092450","D100659","05/08/95 00:00:00",10
"Z100018","092450","D100662","05/08/95 00:00:00",10
"Z100030","091285","D100663","07/02/97 00:00:00",10
"Z100030","091285","D100664","07/02/97 00:00:00",10
"Z100005","079511","D100669","06/01/95 00:00:00",10
"Z100018","092450","D100672","05/08/95 00:00:00",10
"Z100018","092450","D100673","05/08/95 00:00:00",10
"Z100018","092450","D100674","05/08/95 00:00:00",10
"Z100003","041986","D100679","04/03/99 00:00:00",10
"Z100030","091285","D100688","07/02/97 00:00:00",10
"Z100052","033841","D100695","08/12/99 00:00:00",10
"Z100018","092450","D100698","05/08/95 00:00:00",10
"Z100069","066800","D100701","02/25/99 00:00:00",10
"Z100018","092450","D100702","05/08/95 00:00:00",10
"Z100018","092450","D100704","05/08/95 00:00:00",10
"Z100012","083435","D100750","05/04/95 00:00:00",10
"Z100012","083435","D100751","05/04/95 00:00:00",10
"Z100012","083435","D100752","05/04/95 00:00:00",10
"Z100052","033841","D100753","08/12/99 00:00:00",10
"Z100052","033841","D100755","08/12/99 00:00:00",10
"Z100057","027081","D101002","12/09/99 00:00:00",10
"Z100013","033841","D200001","05/02/95 00:00:00",10
"Z100016","079510","D200002","06/01/95 00:00:00",10
"Z100030","091285","D200003","07/02/97 00:00:00",10
"Z100059","066811","D200004","01/01/97 00:00:00",10
"Z100059","066811","D200005","01/01/97 00:00:00",10
"Z100012","083435","D200010","05/04/95 00:00:00",10
"Z100012","083435","D200029","05/04/95 00:00:00",10
"Z100012","083435","D200034","05/04/95 00:00:00",10
"Z100030","091285","D200044","07/02/97 00:00:00",10
"Z100012","083435","D200046","05/04/95 00:00:00",10
"Z100012","083435","D200053","05/04/95 00:00:00",10
"Z100012","083435","D200055","05/04/95 00:00:00",10
"Z100012","083435","D200056","05/04/95 00:00:00",10
"Z100012","083435","D200058","05/04/95 00:00:00",10
"Z100030","091285","D200059","07/02/97 00:00:00",10
"Z100016","079510","D200066","06/01/95 00:00:00",10
"Z100016","079510","D200067","06/01/95 00:00:00",10
"Z100016","079510","D200068","06/01/95 00:00:00",10
"Z100030","091285","D200069","07/02/97 00:00:00",10
"Z100030","091285","D200070","07/02/97 00:00:00",10
"Z100012","083435","D200071","05/04/95 00:00:00",10
"Z100012","083435","D200072","05/04/95 00:00:00",10
"Z100012","083435","D200073","05/04/95 00:00:00",10
"Z100012","083435","D200074","05/04/95 00:00:00",10
"Z100012","083435","D200075","05/04/95 00:00:00",10
"Z100031","085540","D200081","07/02/97 00:00:00",10
"Z100012","083435","D200086","05/04/95 00:00:00",10
"Z100012","083435","D200087","05/04/95 00:00:00",10
"Z100012","083435","D200088","05/04/95 00:00:00",10
"Z100012","083435","D200098","05/04/95 00:00:00",10
"Z100002","030905","D200099","05/08/95 00:00:00",10
"Z100030","091285","D200101","07/02/97 00:00:00",10
"Z100059","066811","D200102","01/01/97 00:00:00",10
"WN00001","070020","D200114","04/23/99 00:00:00",10
"Z100015","066741","E000004","05/04/95 00:00:00",20
"Z100030","091285","E000008","07/02/97 00:00:00",20
"Z100016","079510","E000013","06/01/95 00:00:00",20
"Z100050","006740","E000022","08/12/99 00:00:00",20
"Z100005","079511","E000024","06/01/95 00:00:00",20
"Z100031","085540","E000026","07/02/97 00:00:00",20
"Z100031","085540","E000027","07/02/97 00:00:00",20
"Z100009","021575","E000031","05/08/95 00:00:00",20
"Z100036","033841","E000031","05/06/98 00:00:00",20
"Z100031","085540","E000033","07/02/97 00:00:00",20
"Z200004","085540","E000034","02/21/99 00:00:00",20
"Z100041","085541","E000034","11/20/98 00:00:00",20
"Z100021","092450","E000036","01/13/96 00:00:00",20
"Z100031","085540","E000037","07/02/97 00:00:00",20
"Z100031","085540","E000040","07/02/97 00:00:00",20
"Z100031","085540","E000043","07/02/97 00:00:00",20
"Z100031","085540","E000044","07/02/97 00:00:00",20
"Z100008","019076","E000047","05/08/95 00:00:00",20
"Z100008","019076","E000048","05/08/95 00:00:00",20
"Z100009","021575","E000054","05/08/95 00:00:00",20
"Z100036","033841","E000054","05/06/98 00:00:00",20
"Z100031","085540","E000059","07/02/97 00:00:00",20
"Z100006","066740","E000064","05/05/95 00:00:00",20
"Z100030","091285","E000065","07/02/97 00:00:00",20
"Z100030","091285","E000066","07/02/97 00:00:00",20
"Z100008","019076","E000067","05/08/95 00:00:00",20
"Z100021","092450","E000068","01/13/96 00:00:00",20
"Z200004","085540","E000069","02/21/99 00:00:00",20
"Z100041","085541","E000069","11/20/98 00:00:00",20
"Z100030","091285","E000070","07/02/97 00:00:00",20
"Z100050","006740","E000071","08/12/99 00:00:00",20
"Z100050","006740","E000072","08/12/99 00:00:00",20
"Z100008","019076","E000073","05/08/95 00:00:00",20
"Z100065","091290","E000074","11/20/99 00:00:00",20
"Z100030","091285","E000075","07/02/97 00:00:00",20
"Z100057","027081","E000076","12/09/99 00:00:00",20
"Z200004","085540","E000085","02/21/99 00:00:00",20
"Z100042","085541","E000085","11/20/98 00:00:00",20
"Z100008","019076","E000086","05/08/95 00:00:00",20
"Z100016","079510","E000087","06/01/95 00:00:00",20
"Z100008","019076","E000090","05/08/95 00:00:00",20
"Z100057","027081","E000092","12/09/99 00:00:00",20
"Z200002","085540","E000094","12/23/99 00:00:00",20
"Z100016","079510","E000096","06/01/95 00:00:00",20
"Z100016","079510","E000104","06/01/95 00:00:00",20
"Z100023","033845","E000105","05/15/97 00:00:00",20
"Z100031","085540","E000106","07/02/97 00:00:00",20
"Z100021","092450","E000109","01/13/96 00:00:00",20
"Z100007","027830","E000110","05/04/95 00:00:00",20
"Z100032","066741","E000110","02/26/98 00:00:00",20
"Z100008","019076","E000112","05/08/95 00:00:00",20
"Z100023","033845","E000113","05/15/97 00:00:00",20
"Z100031","085540","E000118","07/02/97 00:00:00",20
"Z100053","066741","E000122","08/13/99 00:00:00",20
"Z100031","085540","E000124","07/02/97 00:00:00",20
"Z100023","033845","E000129","05/15/97 00:00:00",20
"Z100021","092450","E000131","01/13/96 00:00:00",20
"Z100007","041985","E000132","02/26/99 00:00:00",20
"Z100052","033841","E000138","08/12/99 00:00:00",20
"Z100048","030906","E000140","11/24/98 00:00:00",20
"Z100021","092450","E000150","01/13/96 00:00:00",20
"Z100023","033845","E000151","05/15/97 00:00:00",20
"Z100051","079510","E000152","08/12/99 00:00:00",20
"Z100008","019076","E000163","05/08/95 00:00:00",20
"Z100005","079511","E000165","06/01/95 00:00:00",20
"Z100059","066811","E000167","01/01/97 00:00:00",20
"Z100052","033841","E000168","08/12/99 00:00:00",20
"Z100030","091285","E000170","07/02/97 00:00:00",20
"Z100030","091285","E000171","07/02/97 00:00:00",20
"Z100030","091285","E000177","07/02/97 00:00:00",20
"Z100030","091285","E000184","07/02/97 00:00:00",20
"Z100005","079511","E000186","06/01/95 00:00:00",20
"Z100023","033845","E000192","05/15/97 00:00:00",20
"Z100007","027830","E000193","05/04/95 00:00:00",20
"Z100032","066741","E000193","02/26/98 00:00:00",20
"Z100005","079511","E000194","06/01/95 00:00:00",20
"Z100023","033845","E000195","05/15/97 00:00:00",20
"Z100030","091285","E000196","07/02/97 00:00:00",20
"Z100007","027830","E000198","05/04/95 00:00:00",20
"Z100032","066741","E000198","02/26/98 00:00:00",20
"Z100007","027830","E000202","05/04/95 00:00:00",20
"Z100032","066741","E000202","02/26/98 00:00:00",20
"Z100005","079511","E000203","06/01/95 00:00:00",20
"Z100023","033845","E000207","05/15/97 00:00:00",20
"Z100031","085540","E000211","07/02/97 00:00:00",20
"Z100030","091285","E000221","07/02/97 00:00:00",20
"Z100005","079511","E000223","06/01/95 00:00:00",20
"Z100005","079511","E000224","06/01/95 00:00:00",20
"Z100005","079511","E000232","06/01/95 00:00:00",20
"Z100053","066741","E000233","08/13/99 00:00:00",20
"Z100015","066741","E000234","05/04/95 00:00:00",20
"Z100069","066800","E000239","02/25/99 00:00:00",20
"Z100044","033841","E000242","11/20/98 00:00:00",20
"Z100005","079511","E000244","06/01/95 00:00:00",20
"Z100049","030906","E000249","11/20/98 00:00:00",20
"Z100023","033845","E000251","05/15/97 00:00:00",20
"Z100050","006740","E000254","08/12/99 00:00:00",20
"Z100005","079511","E000256","06/01/95 00:00:00",20
"Z100031","085540","E000257","07/02/97 00:00:00",20
"Z100018","092450","E000259","05/08/95 00:00:00",20
"Z100030","091285","E000260","07/02/97 00:00:00",20
"Z100059","066811","E000270","01/01/97 00:00:00",20
"Z100018","092450","E000271","05/08/95 00:00:00",20
"Z100023","033845","E000276","05/15/97 00:00:00",20
"Z100049","030906","E000281","11/20/98 00:00:00",20
"Z100030","091285","E000282","07/02/97 00:00:00",20
"Z100018","092450","E000283","05/08/95 00:00:00",20
"Z100018","092450","E000288","05/08/95 00:00:00",20
"Z100069","066800","E000295","02/25/99 00:00:00",20
"Z100018","092450","E000297","05/08/95 00:00:00",20
"Z100023","033845","E000299","05/15/97 00:00:00",20
"Z100018","092450","E000300","05/08/95 00:00:00",20
"Z100069","066800","E000323","02/25/99 00:00:00",20
"Z100018","092450","E000324","05/08/95 00:00:00",20
"Z100053","066741","E000334","08/13/99 00:00:00",20
"Z100005","079511","E000352","06/01/95 00:00:00",20
"Z100013","033841","E000365","05/02/95 00:00:00",20
"Z100023","033845","E000376","05/15/97 00:00:00",20
"Z100030","091285","E000389","07/02/97 00:00:00",20
"Z100018","092450","E000394","05/08/95 00:00:00",20
"Z200002","085540","E000396","12/23/99 00:00:00",20
"Z100053","066741","E000401","08/13/99 00:00:00",20
"Z100018","092450","E000402","05/08/95 00:00:00",20
"Z100018","092450","E000403","05/08/95 00:00:00",20
"Z100018","092450","E000404","05/08/95 00:00:00",20
"Z100018","092450","E000405","05/08/95 00:00:00",20
"Z100008","019076","E100001","05/08/95 00:00:00",20
"Z100030","091285","E100002","07/02/97 00:00:00",20
"Z100012","083435","E100003","05/04/95 00:00:00",20
"Z100007","027830","E100004","05/04/95 00:00:00",20
"Z100032","066741","E100004","02/26/98 00:00:00",20
"Z100030","091285","E100005","07/02/97 00:00:00",20
"Z100008","019076","E100007","05/08/95 00:00:00",20
"Z100023","033845","E100008","05/15/97 00:00:00",20
"Z100012","083435","E100012","05/04/95 00:00:00",20
"Z100007","027830","E100014","05/04/95 00:00:00",20
"Z100032","066741","E100014","02/26/98 00:00:00",20
"Z100030","091285","E100015","07/02/97 00:00:00",20
"Z100012","083435","E100016","05/04/95 00:00:00",20
"Z100023","033845","E100019","05/15/97 00:00:00",20
"Z100012","083435","E100025","05/04/95 00:00:00",20
"Z100059","066811","E100036","01/01/97 00:00:00",20
"Z100007","027830","E100037","05/04/95 00:00:00",20
"Z100034","078781","E100037","02/26/98 00:00:00",20
"Z100012","083435","E100043","05/04/95 00:00:00",20
"Z100012","083435","E100046","05/04/95 00:00:00",20
"Z100050","006740","E100050","08/12/99 00:00:00",20
"Z100007","027830","E100053","05/04/95 00:00:00",20
"Z100033","033841","E100053","02/26/98 00:00:00",20
"Z100023","033845","E100054","05/15/97 00:00:00",20
"Z100045","033841","E100060","11/20/98 00:00:00",20
"Z100045","033841","E100064","11/20/98 00:00:00",20
"Z100050","006740","E100065","08/12/99 00:00:00",20
"Z100050","006740","E100066","08/12/99 00:00:00",20
"Z100012","083435","E100067","05/04/95 00:00:00",20
"Z100012","083435","E100068","05/04/95 00:00:00",20
"Z100012","083435","E100084","05/04/95 00:00:00",20
"Z100047","066811","E100085","11/20/98 00:00:00",20
"Z100012","083435","E100087","05/04/95 00:00:00",20
"Z100012","083435","E100090","05/04/95 00:00:00",20
"Z100012","083435","E100091","05/04/95 00:00:00",20
"Z100030","091285","E100101","07/02/97 00:00:00",20
"Z100047","066811","E100118","11/20/98 00:00:00",20
"Z100012","083435","E100119","05/04/95 00:00:00",20
"Z100030","091285","E100123","07/02/97 00:00:00",20
"Z100012","083435","E100125","05/04/95 00:00:00",20
"Z100009","021575","E100127","05/08/95 00:00:00",20
"Z100036","033841","E100127","05/06/98 00:00:00",20
"Z100057","027081","E100130","12/09/99 00:00:00",20
"Z100006","066740","N000002","05/05/95 00:00:00",50
"Z100007","027830","N000003","05/04/95 00:00:00",50
"Z100033","033841","N000003","02/26/98 00:00:00",50
"Z100046","066811","N000012","11/20/98 00:00:00",22
"Z100030","091285","N000015","07/02/97 00:00:00",10
"Z100008","019076","N000017","05/08/95 00:00:00",30
"Z100023","033845","N000018","05/15/97 00:00:00",40
"Z100007","027830","N000044","05/04/95 00:00:00",56
"Z100034","078781","N000044","02/26/98 00:00:00",56
"Z100045","033841","N000055","11/20/98 00:00:00",22
"Z100016","079510","N000064","06/01/95 00:00:00",40
"Z100030","091285","N000067","07/02/97 00:00:00",22
"Z100016","079510","N000082","06/01/95 00:00:00",22
"Z100007","041985","N000085","02/26/99 00:00:00",24
"Z100030","091285","N000087","07/02/97 00:00:00",50
"Z100012","083435","N000088","05/04/95 00:00:00",40
"Z100023","033845","N000101","05/15/97 00:00:00",40
"Z100016","079510","N000123","06/01/95 00:00:00",30
"Z100018","092450","N000125","05/08/95 00:00:00",40
"Z100005","079511","N000146","06/01/95 00:00:00",50
"Z100018","092450","N000173","05/08/95 00:00:00",40
"Z100007","027830","N000175","05/04/95 00:00:00",40
"Z100033","033841","N000175","02/26/98 00:00:00",40
"Z100069","066800","N000182","02/25/99 00:00:00",42
"Z100007","027830","N000184","05/04/95 00:00:00",40
"Z100033","033841","N000184","02/26/98 00:00:00",40
"Z100007","027830","N000186","05/04/95 00:00:00",60
"Z100033","033841","N000186","02/26/98 00:00:00",60
"Z100007","027830","N000199","05/04/95 00:00:00",40
"Z100033","033841","N000199","02/26/98 00:00:00",40
"Z100057","027081","N000201","12/09/99 00:00:00",24
"Z100047","066811","N000213","11/20/98 00:00:00",38
"Z100023","033845","N000214","05/15/97 00:00:00",11
"Z100030","091285","N000215","07/02/97 00:00:00",11
"Z100018","092450","N000530","05/08/95 00:00:00",1000
"N000551","082230","N000531","02/27/99 00:00:00",1000
"Z100011","083440","N000532","05/04/95 00:00:00",1000
"N000552","092760","N000534","02/27/99 00:00:00",1000
"Z100002","030905","N000538","05/08/95 00:00:00",1945
"N000562","066811","N000540","04/03/99 00:00:00",600
"Z100022","081150","N000541","01/13/96 00:00:00",2600
"N000555","066820","N000545","02/27/99 00:00:00",1000
"N000551","082230","N000546","02/27/99 00:00:00",200
"N000552","092760","N000547","02/27/99 00:00:00",200
"N000555","066820","N000548","02/27/99 00:00:00",200
"N000562","066811","N000555","04/03/99 00:00:00",1225
"Z100003","041986","N000564","04/03/99 00:00:00",10
"Z100003","041986","N000565","04/03/99 00:00:00",10
"Z100003","041986","N000566","04/03/99 00:00:00",10
"N000562","066811","N000567","04/03/99 00:00:00",10
"Z100003","041986","N000569","04/03/99 00:00:00",2
"Z100003","041986","N000570","04/03/99 00:00:00",2
"N000562","066811","N000571","04/03/99 00:00:00",2
"N000562","066811","N000574","04/03/99 00:00:00",10
"Z100009","021575","N001001","05/08/95 00:00:00",4
"Z100025","066741","N001001","06/09/97 00:00:00",4
